student_id,student_name,student_dob,student_email,student_major
20218350,Đỗ Thị Sơn,2003-02-04,son.dt218350@sis.hust.edu.vn,IT-E7
20245885,Hoàng Thị Tú,2006-04-15,tu.ht245885@sis.hust.edu.vn,IT-E15
20239425,Đặng Quang Sơn,2005-03-26,son.dq239425@sis.hust.edu.vn,IT-E6
20243151,Đỗ Văn Tú,2006-11-07,tu.dv243151@sis.hust.edu.vn,IT1
20245583,Nguyễn Xuân Sơn,2006-03-15,son.nx245583@sis.hust.edu.vn,IT-EP
20228367,Trần Thanh Huy,2004-04-18,huy.tt228367@sis.hust.edu.vn,IT-E15
20239479,Đặng Thị Linh,2005-10-23,linh.dt239479@sis.hust.edu.vn,IT-E10
20216708,Trần Quang Dũng,2003-07-24,dung.tq216708@sis.hust.edu.vn,IT-E6
20221977,Hồ Quang Linh,2004-05-11,linh.hq221977@sis.hust.edu.vn,IT-E10
20216647,Hồ Minh Anh,2003-05-12,anh.hm216647@sis.hust.edu.vn,IT-E10
20234003,Hoàng Việt Anh,2005-11-02,anh.hv234003@sis.hust.edu.vn,IT-EP
20207158,Đỗ Huy Tú,2002-11-05,tu.dh207158@sis.hust.edu.vn,IT1
20205209,Đặng Quang Trang,2002-07-17,trang.dq205209@sis.hust.edu.vn,IT-E15
20243055,Lê Việt Linh,2006-02-10,linh.lv243055@sis.hust.edu.vn,IT-EP
20225149,Nguyễn Việt Huy,2004-01-01,huy.nv225149@sis.hust.edu.vn,IT-EP
20211009,Hồ Thanh Trang,2003-04-22,trang.ht211009@sis.hust.edu.vn,IT-E10
20222037,Hoàng Xuân Trang,2004-02-11,trang.hx222037@sis.hust.edu.vn,IT2
20216813,Phạm Ngọc Trang,2003-06-17,trang.pn216813@sis.hust.edu.vn,IT-E6
20246827,Trần Quang Dũng,2006-01-02,dung.tq246827@sis.hust.edu.vn,IT-E15
20203611,Lê Ngọc Linh,2002-12-02,linh.ln203611@sis.hust.edu.vn,IT-E6
20233152,Bùi Thị Tú,2005-09-08,tu.bt233152@sis.hust.edu.vn,IT2
20202923,Hồ Việt Linh,2002-04-05,linh.hv202923@sis.hust.edu.vn,IT2
20211600,Lê Quang Trang,2003-04-06,trang.lq211600@sis.hust.edu.vn,IT2
20209009,Trần Ngọc Tú,2002-11-06,tu.tn209009@sis.hust.edu.vn,IT-E6
20233761,Đỗ Minh Trang,2005-07-04,trang.dm233761@sis.hust.edu.vn,IT2
20249747,Nguyễn Quang Huy,2006-12-10,huy.nq249747@sis.hust.edu.vn,IT-E10
20226734,Hồ Minh Dũng,2004-02-16,dung.hm226734@sis.hust.edu.vn,IT1
20223370,Đặng Ngọc Trang,2004-06-03,trang.dn223370@sis.hust.edu.vn,IT2
20215472,Nguyễn Ngọc Hương,2003-10-06,huong.nn215472@sis.hust.edu.vn,IT2
20208758,Phạm Minh Tú,2002-02-19,tu.pm208758@sis.hust.edu.vn,IT2
20236760,Trần Anh Dũng,2005-10-12,dung.ta236760@sis.hust.edu.vn,IT-EP
20221800,Trần Ngọc Nam,2004-04-03,nam.tn221800@sis.hust.edu.vn,IT2
20248328,Bùi Anh Hương,2006-10-15,huong.ba248328@sis.hust.edu.vn,IT1
20249914,Đặng Minh Thảo,2006-06-18,thao.dm249914@sis.hust.edu.vn,IT2
20203873,Đặng Minh Thảo,2002-10-18,thao.dm203873@sis.hust.edu.vn,IT-EP
20226297,Trần Xuân Linh,2004-10-19,linh.tx226297@sis.hust.edu.vn,IT-EP
20227178,Vũ Văn Linh,2004-03-16,linh.vv227178@sis.hust.edu.vn,IT-E10
20205155,Đỗ Thị Sơn,2002-01-12,son.dt205155@sis.hust.edu.vn,IT-EP
20205466,Đỗ Quang Anh,2002-02-11,anh.dq205466@sis.hust.edu.vn,IT-E6
20234835,Lê Văn Trang,2005-09-06,trang.lv234835@sis.hust.edu.vn,IT-E7
20226285,Phạm Thanh Nam,2004-10-01,nam.pt226285@sis.hust.edu.vn,IT-E7
20211561,Đỗ Xuân Tú,2003-08-19,tu.dx211561@sis.hust.edu.vn,IT-E10
20238435,Trần Thanh Linh,2005-03-03,linh.tt238435@sis.hust.edu.vn,IT2
20244160,Hồ Thanh Nam,2006-02-23,nam.ht244160@sis.hust.edu.vn,IT-E6
20204277,Lê Văn Trang,2002-07-18,trang.lv204277@sis.hust.edu.vn,IT-E6
20203110,Đặng Thị Nam,2002-05-04,nam.dt203110@sis.hust.edu.vn,IT1
20227039,Lê Minh Sơn,2004-03-11,son.lm227039@sis.hust.edu.vn,IT2
20209891,Lê Ngọc Trang,2002-12-25,trang.ln209891@sis.hust.edu.vn,IT1
20213799,Hoàng Thanh Hương,2003-10-03,huong.ht213799@sis.hust.edu.vn,IT2
20214782,Vũ Xuân Hương,2003-07-19,huong.vx214782@sis.hust.edu.vn,IT2
20211404,Đặng Việt Anh,2003-12-15,anh.dv211404@sis.hust.edu.vn,IT-EP
20237473,Hoàng Việt Nam,2005-10-18,nam.hv237473@sis.hust.edu.vn,IT-E6
20222293,Hoàng Văn Anh,2004-11-27,anh.hv222293@sis.hust.edu.vn,IT-E15
20206236,Bùi Minh Anh,2002-12-15,anh.bm206236@sis.hust.edu.vn,IT-E6
20247306,Nguyễn Anh Thảo,2006-11-27,thao.na247306@sis.hust.edu.vn,IT-EP
20231804,Hoàng Việt Huy,2005-10-14,huy.hv231804@sis.hust.edu.vn,IT-E10
20215277,Đỗ Văn Sơn,2003-10-16,son.dv215277@sis.hust.edu.vn,IT-EP
20203009,Đặng Quang Trang,2002-01-02,trang.dq203009@sis.hust.edu.vn,IT-E10
20218139,Hoàng Việt Thảo,2003-05-03,thao.hv218139@sis.hust.edu.vn,IT1
20209081,Bùi Minh Thảo,2002-06-23,thao.bm209081@sis.hust.edu.vn,IT-E15
20211384,Phạm Minh Linh,2003-11-28,linh.pm211384@sis.hust.edu.vn,IT-E6
20238110,Nguyễn Việt Tú,2005-06-15,tu.nv238110@sis.hust.edu.vn,IT-E15
20217033,Trần Anh Nam,2003-06-23,nam.ta217033@sis.hust.edu.vn,IT-E15
20221341,Đỗ Văn Huy,2004-07-05,huy.dv221341@sis.hust.edu.vn,IT-E10
20231196,Hoàng Anh Dũng,2005-01-11,dung.ha231196@sis.hust.edu.vn,IT1
20221390,Nguyễn Xuân Huy,2004-03-09,huy.nx221390@sis.hust.edu.vn,IT-E10
20227409,Vũ Thanh Anh,2004-09-13,anh.vt227409@sis.hust.edu.vn,IT-EP
20204245,Bùi Thị Dũng,2002-03-05,dung.bt204245@sis.hust.edu.vn,IT-E6
20205618,Phạm Thanh Dũng,2002-12-12,dung.pt205618@sis.hust.edu.vn,IT-E10
20212049,Phạm Xuân Anh,2003-10-28,anh.px212049@sis.hust.edu.vn,IT2
20233750,Bùi Ngọc Tú,2005-06-20,tu.bn233750@sis.hust.edu.vn,IT-E6
20209265,Nguyễn Văn Hương,2002-09-12,huong.nv209265@sis.hust.edu.vn,IT-EP
20243098,Phạm Ngọc Hương,2006-04-11,huong.pn243098@sis.hust.edu.vn,IT-EP
20225372,Trần Xuân Nam,2004-06-20,nam.tx225372@sis.hust.edu.vn,IT2
20228335,Đặng Anh Dũng,2004-08-20,dung.da228335@sis.hust.edu.vn,IT-EP
20244417,Trần Thanh Sơn,2006-07-13,son.tt244417@sis.hust.edu.vn,IT-E7
20227700,Đỗ Huy Anh,2004-01-16,anh.dh227700@sis.hust.edu.vn,IT-E6
20243417,Hồ Thanh Linh,2006-10-28,linh.ht243417@sis.hust.edu.vn,IT-E7
20242185,Hoàng Thanh Linh,2006-07-10,linh.ht242185@sis.hust.edu.vn,IT-EP
20233144,Trần Huy Sơn,2005-12-11,son.th233144@sis.hust.edu.vn,IT-E7
20202405,Phạm Huy Thảo,2002-05-27,thao.ph202405@sis.hust.edu.vn,IT1
20211213,Đỗ Xuân Trang,2003-12-14,trang.dx211213@sis.hust.edu.vn,IT2
20229983,Lê Quang Tú,2004-04-07,tu.lq229983@sis.hust.edu.vn,IT2
20211551,Đặng Thị Sơn,2003-11-27,son.dt211551@sis.hust.edu.vn,IT-EP
20202023,Trần Việt Anh,2002-12-23,anh.tv202023@sis.hust.edu.vn,IT-E6
20214895,Bùi Minh Hương,2003-10-09,huong.bm214895@sis.hust.edu.vn,IT-E15
20222960,Hoàng Quang Sơn,2004-09-02,son.hq222960@sis.hust.edu.vn,IT1
20209010,Lê Ngọc Dũng,2002-06-23,dung.ln209010@sis.hust.edu.vn,IT-E6
20247270,Lê Ngọc Linh,2006-03-01,linh.ln247270@sis.hust.edu.vn,IT2
20247863,Lê Văn Trang,2006-06-25,trang.lv247863@sis.hust.edu.vn,IT1
20235343,Đặng Thanh Dũng,2005-11-14,dung.dt235343@sis.hust.edu.vn,IT2
20218970,Nguyễn Thị Linh,2003-03-11,linh.nt218970@sis.hust.edu.vn,IT1
20223492,Trần Quang Trang,2004-01-03,trang.tq223492@sis.hust.edu.vn,IT-E7
20222647,Hoàng Huy Trang,2004-11-14,trang.hh222647@sis.hust.edu.vn,IT-E7
20207402,Trần Xuân Thảo,2002-04-12,thao.tx207402@sis.hust.edu.vn,IT-E7
20241388,Hồ Minh Thảo,2006-02-06,thao.hm241388@sis.hust.edu.vn,IT-EP
20203949,Trần Thị Thảo,2002-03-08,thao.tt203949@sis.hust.edu.vn,IT-E10
20244195,Hoàng Minh Anh,2006-03-16,anh.hm244195@sis.hust.edu.vn,IT1
20206248,Nguyễn Việt Anh,2002-10-24,anh.nv206248@sis.hust.edu.vn,IT-EP
20243709,Lê Việt Sơn,2006-08-16,son.lv243709@sis.hust.edu.vn,IT2
20204171,Trần Xuân Trang,2002-04-02,trang.tx204171@sis.hust.edu.vn,IT-E10
20235711,Lê Thị Hương,2005-10-19,huong.lt235711@sis.hust.edu.vn,IT2
20246130,Trần Thanh Anh,2006-09-20,anh.tt246130@sis.hust.edu.vn,IT1
20243569,Lê Thanh Nam,2006-06-04,nam.lt243569@sis.hust.edu.vn,IT-E15
20236054,Đặng Huy Huy,2005-06-19,huy.dh236054@sis.hust.edu.vn,IT-E7
20201701,Phạm Xuân Linh,2002-11-25,linh.px201701@sis.hust.edu.vn,IT-E7
20233604,Trần Minh Trang,2005-02-08,trang.tm233604@sis.hust.edu.vn,IT-E6
20236896,Nguyễn Anh Huy,2005-10-17,huy.na236896@sis.hust.edu.vn,IT2
20213054,Nguyễn Xuân Nam,2003-11-10,nam.nx213054@sis.hust.edu.vn,IT-E10
20234484,Hồ Quang Huy,2005-01-09,huy.hq234484@sis.hust.edu.vn,IT1
20212825,Vũ Văn Dũng,2003-01-26,dung.vv212825@sis.hust.edu.vn,IT-E15
20229539,Vũ Huy Tú,2004-03-15,tu.vh229539@sis.hust.edu.vn,IT-EP
20229540,Trần Quang Hương,2004-07-08,huong.tq229540@sis.hust.edu.vn,IT2
20242657,Hoàng Văn Hương,2006-12-28,huong.hv242657@sis.hust.edu.vn,IT1
20233044,Phạm Quang Tú,2005-02-25,tu.pq233044@sis.hust.edu.vn,IT-EP
20237664,Phạm Anh Thảo,2005-11-20,thao.pa237664@sis.hust.edu.vn,IT-E10
20247594,Vũ Minh Trang,2006-05-02,trang.vm247594@sis.hust.edu.vn,IT-E15
20218883,Hồ Thanh Sơn,2003-05-22,son.ht218883@sis.hust.edu.vn,IT-E6
20203101,Phạm Thị Sơn,2002-03-22,son.pt203101@sis.hust.edu.vn,IT1
20237508,Bùi Huy Thảo,2005-06-18,thao.bh237508@sis.hust.edu.vn,IT-EP
20243218,Nguyễn Xuân Dũng,2006-07-20,dung.nx243218@sis.hust.edu.vn,IT-E7
20234167,Lê Minh Anh,2005-08-27,anh.lm234167@sis.hust.edu.vn,IT-EP
20247435,Đỗ Việt Linh,2006-11-27,linh.dv247435@sis.hust.edu.vn,IT-E15
20205467,Hồ Anh Hương,2002-08-28,huong.ha205467@sis.hust.edu.vn,IT2
20246347,Đỗ Quang Sơn,2006-08-18,son.dq246347@sis.hust.edu.vn,IT-EP
20209499,Vũ Thanh Hương,2002-02-22,huong.vt209499@sis.hust.edu.vn,IT-EP
20233220,Đỗ Ngọc Dũng,2005-04-26,dung.dn233220@sis.hust.edu.vn,IT-E6
20201892,Hồ Anh Anh,2002-03-22,anh.ha201892@sis.hust.edu.vn,IT-E15
20232058,Đỗ Ngọc Linh,2005-12-11,linh.dn232058@sis.hust.edu.vn,IT1
20213094,Hồ Quang Nam,2003-08-05,nam.hq213094@sis.hust.edu.vn,IT2
20217108,Hồ Xuân Thảo,2003-12-10,thao.hx217108@sis.hust.edu.vn,IT-E10
20213347,Lê Ngọc Thảo,2003-06-12,thao.ln213347@sis.hust.edu.vn,IT1
20227147,Hoàng Việt Sơn,2004-08-14,son.hv227147@sis.hust.edu.vn,IT2
20211152,Vũ Quang Dũng,2003-07-07,dung.vq211152@sis.hust.edu.vn,IT-E6
20207746,Phạm Huy Sơn,2002-06-21,son.ph207746@sis.hust.edu.vn,IT-E7
20232012,Đặng Xuân Tú,2005-11-07,tu.dx232012@sis.hust.edu.vn,IT-E6
20235213,Đặng Ngọc Dũng,2005-05-06,dung.dn235213@sis.hust.edu.vn,IT-E10
20243901,Đặng Ngọc Trang,2006-09-14,trang.dn243901@sis.hust.edu.vn,IT-E15
20207272,Hồ Ngọc Anh,2002-02-05,anh.hn207272@sis.hust.edu.vn,IT2
20238349,Đặng Anh Dũng,2005-05-08,dung.da238349@sis.hust.edu.vn,IT-EP
20239204,Hồ Xuân Anh,2005-02-07,anh.hx239204@sis.hust.edu.vn,IT1
20234732,Nguyễn Minh Sơn,2005-07-13,son.nm234732@sis.hust.edu.vn,IT-E15
20232171,Lê Thị Hương,2005-02-05,huong.lt232171@sis.hust.edu.vn,IT1
20212382,Hoàng Huy Sơn,2003-10-02,son.hh212382@sis.hust.edu.vn,IT1
20222521,Vũ Quang Hương,2004-08-04,huong.vq222521@sis.hust.edu.vn,IT-EP
20227175,Đỗ Thanh Huy,2004-04-17,huy.dt227175@sis.hust.edu.vn,IT-E6
20204815,Hồ Ngọc Thảo,2002-02-22,thao.hn204815@sis.hust.edu.vn,IT2
20248978,Phạm Quang Anh,2006-03-17,anh.pq248978@sis.hust.edu.vn,IT-E7
20204019,Đặng Thanh Hương,2002-05-14,huong.dt204019@sis.hust.edu.vn,IT-E15
20226197,Lê Anh Thảo,2004-03-13,thao.la226197@sis.hust.edu.vn,IT-E6
20223233,Hồ Thanh Nam,2004-02-08,nam.ht223233@sis.hust.edu.vn,IT-EP
20231215,Đặng Thị Linh,2005-01-10,linh.dt231215@sis.hust.edu.vn,IT-E7
20212548,Vũ Ngọc Trang,2003-05-15,trang.vn212548@sis.hust.edu.vn,IT-E10
20221819,Hồ Thanh Trang,2004-08-14,trang.ht221819@sis.hust.edu.vn,IT-E6
20235846,Phạm Văn Sơn,2005-11-26,son.pv235846@sis.hust.edu.vn,IT-E15
20202976,Hoàng Xuân Tú,2002-08-01,tu.hx202976@sis.hust.edu.vn,IT1
20245560,Lê Huy Tú,2006-12-26,tu.lh245560@sis.hust.edu.vn,IT-E15
20204001,Lê Anh Tú,2002-07-21,tu.la204001@sis.hust.edu.vn,IT-E10
20247565,Phạm Ngọc Hương,2006-04-04,huong.pn247565@sis.hust.edu.vn,IT-E7
20233425,Nguyễn Quang Huy,2005-04-10,huy.nq233425@sis.hust.edu.vn,IT-EP
20212692,Phạm Ngọc Thảo,2003-03-26,thao.pn212692@sis.hust.edu.vn,IT-EP
20218821,Nguyễn Anh Sơn,2003-12-05,son.na218821@sis.hust.edu.vn,IT-EP
20211685,Lê Huy Dũng,2003-03-18,dung.lh211685@sis.hust.edu.vn,IT-EP
20207914,Nguyễn Văn Linh,2002-08-25,linh.nv207914@sis.hust.edu.vn,IT-E15
20216000,Hồ Ngọc Nam,2003-05-14,nam.hn216000@sis.hust.edu.vn,IT1
20211913,Hồ Quang Thảo,2003-11-26,thao.hq211913@sis.hust.edu.vn,IT-EP
20204804,Hồ Quang Linh,2002-01-26,linh.hq204804@sis.hust.edu.vn,IT2
20208760,Trần Văn Thảo,2002-01-12,thao.tv208760@sis.hust.edu.vn,IT-E15
20218626,Bùi Ngọc Anh,2003-07-17,anh.bn218626@sis.hust.edu.vn,IT1
20238389,Trần Thị Dũng,2005-04-27,dung.tt238389@sis.hust.edu.vn,IT-E6
20247806,Đỗ Ngọc Nam,2006-01-23,nam.dn247806@sis.hust.edu.vn,IT1
20223290,Nguyễn Thanh Thảo,2004-06-26,thao.nt223290@sis.hust.edu.vn,IT2
20244767,Vũ Anh Trang,2006-12-17,trang.va244767@sis.hust.edu.vn,IT-E7
20243046,Nguyễn Huy Trang,2006-09-20,trang.nh243046@sis.hust.edu.vn,IT-E10
20232989,Lê Thị Huy,2005-10-24,huy.lt232989@sis.hust.edu.vn,IT1
20249019,Phạm Văn Huy,2006-02-04,huy.pv249019@sis.hust.edu.vn,IT1
20209721,Đỗ Huy Dũng,2002-04-08,dung.dh209721@sis.hust.edu.vn,IT-E10
20234630,Bùi Thanh Linh,2005-08-22,linh.bt234630@sis.hust.edu.vn,IT-EP
20237520,Nguyễn Thanh Hương,2005-03-27,huong.nt237520@sis.hust.edu.vn,IT2
20214798,Đỗ Thanh Tú,2003-02-08,tu.dt214798@sis.hust.edu.vn,IT-E7
20227667,Đặng Anh Hương,2004-01-23,huong.da227667@sis.hust.edu.vn,IT-E6
20238883,Hồ Huy Sơn,2005-07-04,son.hh238883@sis.hust.edu.vn,IT-E10
20212578,Hoàng Ngọc Trang,2003-05-18,trang.hn212578@sis.hust.edu.vn,IT1
20208076,Bùi Thanh Tú,2002-02-03,tu.bt208076@sis.hust.edu.vn,IT-E15
20236953,Trần Huy Nam,2005-04-14,nam.th236953@sis.hust.edu.vn,IT2
20236858,Hoàng Xuân Thảo,2005-12-18,thao.hx236858@sis.hust.edu.vn,IT-EP
20227533,Trần Huy Sơn,2004-11-12,son.th227533@sis.hust.edu.vn,IT-E15
20205283,Đặng Huy Anh,2002-04-10,anh.dh205283@sis.hust.edu.vn,IT2
20226810,Đặng Việt Linh,2004-05-10,linh.dv226810@sis.hust.edu.vn,IT2
20247126,Bùi Minh Sơn,2006-12-21,son.bm247126@sis.hust.edu.vn,IT-E7
20209612,Đỗ Việt Trang,2002-08-26,trang.dv209612@sis.hust.edu.vn,IT2
20241350,Phạm Ngọc Trang,2006-07-11,trang.pn241350@sis.hust.edu.vn,IT-E7
20242977,Hoàng Thanh Hương,2006-02-18,huong.ht242977@sis.hust.edu.vn,IT2
20213440,Hồ Anh Thảo,2003-09-06,thao.ha213440@sis.hust.edu.vn,IT-E7
20217708,Lê Thanh Linh,2003-05-27,linh.lt217708@sis.hust.edu.vn,IT-E15
20249810,Lê Việt Nam,2006-01-11,nam.lv249810@sis.hust.edu.vn,IT2
20236377,Hồ Văn Nam,2005-02-10,nam.hv236377@sis.hust.edu.vn,IT-E10
20222295,Vũ Việt Dũng,2004-04-25,dung.vv222295@sis.hust.edu.vn,IT2
20245099,Vũ Xuân Trang,2006-04-28,trang.vx245099@sis.hust.edu.vn,IT-E7
20217844,Lê Anh Thảo,2003-07-23,thao.la217844@sis.hust.edu.vn,IT2
20217326,Hồ Minh Linh,2003-01-13,linh.hm217326@sis.hust.edu.vn,IT-E15
20233265,Hoàng Văn Thảo,2005-01-23,thao.hv233265@sis.hust.edu.vn,IT2
20214116,Bùi Việt Nam,2003-07-11,nam.bv214116@sis.hust.edu.vn,IT-EP
20234733,Phạm Huy Dũng,2005-12-13,dung.ph234733@sis.hust.edu.vn,IT2
20226647,Trần Xuân Dũng,2004-12-05,dung.tx226647@sis.hust.edu.vn,IT2
20236795,Nguyễn Minh Linh,2005-10-03,linh.nm236795@sis.hust.edu.vn,IT1
20205910,Bùi Xuân Dũng,2002-06-26,dung.bx205910@sis.hust.edu.vn,IT1
20225298,Vũ Minh Anh,2004-06-03,anh.vm225298@sis.hust.edu.vn,IT-E6
20208847,Phạm Huy Hương,2002-05-26,huong.ph208847@sis.hust.edu.vn,IT-E7
20207842,Lê Thanh Huy,2002-04-06,huy.lt207842@sis.hust.edu.vn,IT2
20216959,Bùi Thị Linh,2003-01-13,linh.bt216959@sis.hust.edu.vn,IT-E15
20238901,Đặng Văn Linh,2005-10-07,linh.dv238901@sis.hust.edu.vn,IT-E6
20238981,Đặng Ngọc Hương,2005-08-23,huong.dn238981@sis.hust.edu.vn,IT-E7
20239540,Trần Thị Nam,2005-04-26,nam.tt239540@sis.hust.edu.vn,IT-E6
20242178,Vũ Văn Tú,2006-10-12,tu.vv242178@sis.hust.edu.vn,IT-E15
20221639,Bùi Ngọc Anh,2004-03-19,anh.bn221639@sis.hust.edu.vn,IT-E15
20223327,Phạm Xuân Thảo,2004-12-26,thao.px223327@sis.hust.edu.vn,IT-E10
20231053,Nguyễn Xuân Sơn,2005-05-01,son.nx231053@sis.hust.edu.vn,IT-E15
20206705,Hoàng Văn Huy,2002-08-18,huy.hv206705@sis.hust.edu.vn,IT2
20223998,Nguyễn Huy Sơn,2004-03-21,son.nh223998@sis.hust.edu.vn,IT-E10
20204028,Đặng Huy Dũng,2002-10-05,dung.dh204028@sis.hust.edu.vn,IT1
20223189,Phạm Huy Huy,2004-01-25,huy.ph223189@sis.hust.edu.vn,IT-E15
20209635,Đặng Minh Trang,2002-10-21,trang.dm209635@sis.hust.edu.vn,IT2
20247779,Đặng Thị Linh,2006-05-11,linh.dt247779@sis.hust.edu.vn,IT-E7
20231057,Trần Quang Thảo,2005-03-10,thao.tq231057@sis.hust.edu.vn,IT-E10
20216992,Nguyễn Minh Thảo,2003-03-02,thao.nm216992@sis.hust.edu.vn,IT-EP
20244243,Đỗ Xuân Thảo,2006-04-24,thao.dx244243@sis.hust.edu.vn,IT-E6
20231207,Lê Việt Dũng,2005-12-06,dung.lv231207@sis.hust.edu.vn,IT-EP
20249103,Đỗ Thị Sơn,2006-04-16,son.dt249103@sis.hust.edu.vn,IT2
20207550,Vũ Thanh Dũng,2002-10-12,dung.vt207550@sis.hust.edu.vn,IT-E7
20215479,Hồ Văn Hương,2003-12-18,huong.hv215479@sis.hust.edu.vn,IT-E7
20249881,Đặng Minh Dũng,2006-06-05,dung.dm249881@sis.hust.edu.vn,IT-E6
20248067,Hồ Ngọc Nam,2006-03-07,nam.hn248067@sis.hust.edu.vn,IT2
20246952,Đỗ Anh Sơn,2006-09-20,son.da246952@sis.hust.edu.vn,IT2
20226255,Nguyễn Việt Huy,2004-09-18,huy.nv226255@sis.hust.edu.vn,IT-E15
20243319,Hồ Văn Dũng,2006-12-13,dung.hv243319@sis.hust.edu.vn,IT2
20213591,Lê Thị Thảo,2003-07-09,thao.lt213591@sis.hust.edu.vn,IT-E7
20229331,Lê Ngọc Sơn,2004-06-10,son.ln229331@sis.hust.edu.vn,IT-EP
20215723,Đặng Việt Nam,2003-06-09,nam.dv215723@sis.hust.edu.vn,IT-E7
20242187,Vũ Ngọc Anh,2006-02-23,anh.vn242187@sis.hust.edu.vn,IT-E6
20233957,Đặng Anh Linh,2005-07-19,linh.da233957@sis.hust.edu.vn,IT-EP
20247193,Hoàng Thị Trang,2006-03-11,trang.ht247193@sis.hust.edu.vn,IT-E15
20205498,Vũ Việt Linh,2002-07-11,linh.vv205498@sis.hust.edu.vn,IT-EP
20242433,Nguyễn Quang Thảo,2006-04-18,thao.nq242433@sis.hust.edu.vn,IT-E6
20211208,Đỗ Văn Sơn,2003-07-08,son.dv211208@sis.hust.edu.vn,IT-E6
20202148,Hoàng Quang Huy,2002-07-06,huy.hq202148@sis.hust.edu.vn,IT2
20236200,Hồ Văn Thảo,2005-06-02,thao.hv236200@sis.hust.edu.vn,IT-E6
20238797,Trần Quang Sơn,2005-10-13,son.tq238797@sis.hust.edu.vn,IT-EP
20209349,Phạm Việt Dũng,2002-09-18,dung.pv209349@sis.hust.edu.vn,IT-E7
20207111,Lê Việt Trang,2002-09-16,trang.lv207111@sis.hust.edu.vn,IT-E10
20207968,Hoàng Xuân Trang,2002-01-03,trang.hx207968@sis.hust.edu.vn,IT-EP
20222252,Hoàng Thị Sơn,2004-03-03,son.ht222252@sis.hust.edu.vn,IT1
20203210,Bùi Ngọc Thảo,2002-09-11,thao.bn203210@sis.hust.edu.vn,IT-EP
20213031,Nguyễn Ngọc Tú,2003-10-24,tu.nn213031@sis.hust.edu.vn,IT-EP
20208986,Bùi Minh Thảo,2002-07-09,thao.bm208986@sis.hust.edu.vn,IT-E10
20233743,Phạm Việt Dũng,2005-04-07,dung.pv233743@sis.hust.edu.vn,IT-EP
20227151,Hoàng Thanh Trang,2004-06-08,trang.ht227151@sis.hust.edu.vn,IT-E7
20239843,Phạm Xuân Sơn,2005-10-03,son.px239843@sis.hust.edu.vn,IT-EP
20245381,Bùi Việt Nam,2006-11-02,nam.bv245381@sis.hust.edu.vn,IT-EP
20224267,Hoàng Huy Hương,2004-03-12,huong.hh224267@sis.hust.edu.vn,IT-E15
20205481,Đỗ Thị Dũng,2002-07-24,dung.dt205481@sis.hust.edu.vn,IT2
20234297,Hồ Quang Nam,2005-11-16,nam.hq234297@sis.hust.edu.vn,IT-EP
20202455,Đỗ Huy Linh,2002-03-08,linh.dh202455@sis.hust.edu.vn,IT-E15
20233463,Hoàng Thị Trang,2005-07-20,trang.ht233463@sis.hust.edu.vn,IT-E15
20212997,Lê Minh Dũng,2003-11-10,dung.lm212997@sis.hust.edu.vn,IT2
20228293,Đặng Minh Anh,2004-07-22,anh.dm228293@sis.hust.edu.vn,IT-E15
20242824,Hồ Minh Anh,2006-07-20,anh.hm242824@sis.hust.edu.vn,IT-E6
20233499,Lê Minh Dũng,2005-04-19,dung.lm233499@sis.hust.edu.vn,IT-EP
20239493,Lê Thanh Huy,2005-04-23,huy.lt239493@sis.hust.edu.vn,IT-E15
20244438,Trần Ngọc Nam,2006-06-22,nam.tn244438@sis.hust.edu.vn,IT-E10
20245114,Đỗ Anh Huy,2006-08-10,huy.da245114@sis.hust.edu.vn,IT-E7
20239146,Hoàng Minh Thảo,2005-06-03,thao.hm239146@sis.hust.edu.vn,IT-E10
20201785,Nguyễn Xuân Linh,2002-11-03,linh.nx201785@sis.hust.edu.vn,IT-E7
20219803,Phạm Minh Anh,2003-07-05,anh.pm219803@sis.hust.edu.vn,IT2
20208099,Nguyễn Xuân Anh,2002-02-20,anh.nx208099@sis.hust.edu.vn,IT-E7
20238932,Hoàng Thị Tú,2005-12-22,tu.ht238932@sis.hust.edu.vn,IT1
20205391,Hồ Ngọc Linh,2002-03-18,linh.hn205391@sis.hust.edu.vn,IT-E6
20204790,Bùi Việt Hương,2002-07-14,huong.bv204790@sis.hust.edu.vn,IT2
20244691,Vũ Minh Dũng,2006-12-27,dung.vm244691@sis.hust.edu.vn,IT-E7
20226256,Hồ Thanh Thảo,2004-09-20,thao.ht226256@sis.hust.edu.vn,IT-E15
20247473,Hoàng Huy Anh,2006-04-04,anh.hh247473@sis.hust.edu.vn,IT-E6
20241961,Hồ Văn Trang,2006-05-16,trang.hv241961@sis.hust.edu.vn,IT-EP
20201240,Trần Huy Hương,2002-08-18,huong.th201240@sis.hust.edu.vn,IT-E10
20229618,Hoàng Văn Huy,2004-12-20,huy.hv229618@sis.hust.edu.vn,IT2
20233321,Vũ Xuân Anh,2005-12-05,anh.vx233321@sis.hust.edu.vn,IT-E7
20238701,Đặng Huy Linh,2005-02-10,linh.dh238701@sis.hust.edu.vn,IT-E6
20234616,Vũ Huy Anh,2005-02-16,anh.vh234616@sis.hust.edu.vn,IT1
20248412,Hồ Huy Thảo,2006-07-11,thao.hh248412@sis.hust.edu.vn,IT-E6
20235961,Đặng Việt Linh,2005-07-10,linh.dv235961@sis.hust.edu.vn,IT-E15
20208842,Vũ Thị Thảo,2002-07-02,thao.vt208842@sis.hust.edu.vn,IT-E6
